이름,주소,주소2,위도,경도,구분
디어마이프렌즈,제주특별자치도 제주시 한경면 청수로 14,한경면 청수리,33.3203974600045,126.245289195116,21
디어마이프렌즈,제주특별자치도 제주시 한경면 청수로 14,한경면 청수리,33.3203974600045,126.245289195116,45
디어마이프렌즈,제주특별자치도 제주시 한경면 청수로 14,한경면 청수리,33.3203974600045,126.245289195116,51
디어펫,제주특별자치도 제주시 과원로 47,연동,33.4765201655973,126.488322680484,45
디퍼프리다이브,제주특별자치도 서귀포시 칠십리로 157,서귀동,33.2450817569576,126.569967763931,42
따라비오름,제주특별자치도 서귀포시 표선면 가시리 산 62,표선면 가시리,33.3860381518026,126.750266535353,11
떠오르길,제주특별자치도 제주시 구좌읍 김녕로1길 51-3,구좌읍 김녕리,33.5578515185402,126.748874557156,21
라니멜레,제주특별자치도 제주시 조천읍 조천우회로 527,조천읍 함덕리,33.5313985935189,126.665492506164,45
라신동,제주특별자치도 제주시 한림읍 귀덕리,한림읍 귀덕리,33.4336173461268,126.290632160027,52
라온골프클럽,제주특별자치도 제주시 한경면 용금로 998,한경면 저지리,33.3446191070975,126.278270296289,48
라온승마클럽,제주특별자치도 제주시 한림읍 월림7길 155,한림읍 월림리,33.355543077302,126.241505122029,45
라온주실내체험동물원,제주특별자치도 제주시 한림읍 월림7길 155,한림읍 월림리,33.355543077302,126.241505122029,32
라이더스랩,제주특별자치도 서귀포시 성산읍 중산간동로 4328-77 (삼달리) 라이더스랩,성산읍 삼달리,33.3915126037569,126.830243215623,45
라이프동물병원,제주특별자치도 제주시 노형3길 21-1,노형동,33.482647851591,126.476003479149,12
라이프동물병원,제주특별자치도 제주시 노형3길 21-1,노형동,33.482647851591,126.476003479149,21
라이프동물병원,제주특별자치도 제주시 노형3길 21-1,노형동,33.482647851591,126.476003479149,45
라이프동물병원,제주특별자치도 제주시 노형3길 21-1,노형동,33.482647851591,126.476003479149,51
라인업서프하도,제주특별자치도 제주시 구좌읍 하도13길 55,구좌읍 하도리,33.5108440210442,126.892122004584,42
라임오렌지빌,제주특별자치도 서귀포시 칠십리로 332,토평동,33.2461843537704,126.587236147367,12
라임오렌지카페앤플라워,제주특별자치도 서귀포시 칠십리로 330,토평동,33.2464159215517,126.587108977194,31
라임오렌지카페앤플라워,제주특별자치도 서귀포시 칠십리로 330,토평동,33.2464159215517,126.587108977194,51
라트반,제주특별자치도 제주시 구좌읍 해맞이해안로 1606,구좌읍 하도리,33.5290792435414,126.874764525432,31
러블리독스,제주특별자치도 제주시 연북로 668,이도이동,33.4923800450867,126.548293560355,31
