관광지명,Group2,Group2_tag,group2_1,group2_1_tag,group2_2,group2_2_tag
족은사슴이오름,1,"['경관', '커플', '자연', '친구', '부모', '어린이']",0.0,['커플'],1.0,"['커플', '친구', '부모', '어린이']"
종달고망난돌쉼터,1,"['경관', '포토', '커플', '자연', '맑음', '스팟', '휴식', '친구', '힐링', '부모', '해변', '관광지', '여름', '관광', '사계절', '치유', '일몰']",0.0,"['포토', '스팟', '관광', '관광지', '맑음', '해변', '여름', '커플']",1.0,"['커플', '친구', '맑음', '휴식', '힐링', '부모', '치유', '여름', '관광']"
종달리수국길,1,"['경관', '포토', '커플', '자연', '맑음', '스팟', '여름']",1.0,"['포토', '스팟', '맑음', '여름', '커플']",0.0,"['커플', '맑음', '여름']"
종달리전망대,1,"['경관', '포토', '자연', '맑음', '스팟', '해변']",1.0,"['포토', '스팟', '맑음', '해변']",0.0,['맑음']
종달리해변,1,"['경관', '포토', '커플', '자연', '맑음', '스팟', '친구', '해변', '여름']",1.0,"['포토', '스팟', '맑음', '해변', '여름', '커플']",0.0,"['커플', '친구', '맑음', '여름']"
종달리해안도로,1,"['커플', '맑음', '여름']",1.0,"['맑음', '여름', '커플']",1.0,"['커플', '맑음', '여름']"
주상절리대(중문대포해안),1,"['경관', '포토', '커플', '자연', '맑음', '스팟', '친구', '해변', '관광지', '관광', '무장애']",1.0,"['포토', '스팟', '관광', '관광지', '맑음', '해변', '무장애', '커플']",0.0,"['커플', '친구', '맑음', '관광']"
중문관광단지,1,"['커플', '부모', '어린이', '관광']",0.0,"['관광', '커플']",1.0,"['커플', '부모', '어린이', '관광']"
중문색달해변(해산물),1,"['경관', '포토', '커플', '자연', '스팟', '휴식', '친구', '힐링', '부모', '어린이', '사계절', '치유']",0.0,"['포토', '스팟', '커플']",1.0,"['커플', '친구', '휴식', '힐링', '부모', '어린이', '치유']"
중엄리새물,1,"['경관', '포토', '자연', '스팟']",1.0,"['포토', '스팟']",0.0,
진빌레 밭담길,1,"['경관', '커플', '자연', '맑음', '부모', '어린이']",0.0,"['맑음', '커플']",1.0,"['커플', '맑음', '부모', '어린이']"
차귀도유람선,1,"['경관', '자연', '관광지', '관광', '동반']",1.0,"['관광', '동반', '관광지']",0.0,['관광']
참굴비조형물,1,"['포토', '커플', '맑음', '스팟', '휴식', '친구', '부모', '여름']",0.0,"['포토', '스팟', '맑음', '여름', '커플']",1.0,"['커플', '친구', '맑음', '휴식', '부모', '여름']"
채우리네펜션,1,['동반'],1.0,['동반'],0.0,
천왕사,1,"['휴식', '힐링']",0.0,,1.0,"['휴식', '힐링']"
천제연폭포,1,"['경관', '포토', '커플', '맑음', '스팟', '어린이', '관광지', '여름', '관광', '무장애']",1.0,"['포토', '스팟', '관광', '관광지', '맑음', '무장애', '여름', '커플']",0.0,"['커플', '맑음', '어린이', '여름', '관광']"
천지연폭포,1,"['경관', '포토', '자연', '맑음', '스팟', '부모', '관광지', '여름', '관광', '무장애']",1.0,"['포토', '스팟', '관광', '관광지', '맑음', '무장애', '여름']",0.0,"['맑음', '부모', '여름', '관광']"
추억애거리,1,"['포토', '스팟', '휴식']",1.0,"['포토', '스팟']",0.0,['휴식']
추자도,1,"['경관', '포토', '자연', '스팟', '관광지', '관광']",1.0,"['포토', '스팟', '관광', '관광지']",0.0,['관광']
추자도 숭어체험장,1,"['경관', '포토', '커플', '스팟', '휴식', '친구', '관광', '치유']",0.0,"['포토', '스팟', '관광', '커플']",1.0,"['커플', '친구', '휴식', '치유', '관광']"
추자도등대,1,"['경관', '포토', '맑음', '스팟']",1.0,"['포토', '스팟', '맑음']",0.0,['맑음']
추자등대,1,"['경관', '포토', '맑음', '스팟']",1.0,"['포토', '스팟', '맑음']",0.0,['맑음']
취다선리조트,1,"['커플', '힐링']",0.0,['커플'],1.0,"['커플', '힐링']"
카멜리아힐,1,"['경관', '포토', '커플', '자연', '맑음', '스팟', '힐링', '어린이', '관광지', '관광', '무장애', '동반']",1.0,"['포토', '스팟', '관광', '동반', '관광지', '맑음', '무장애', '커플']",0.0,"['커플', '맑음', '힐링', '어린이', '관광']"
카페물결,1,"['경관', '포토', '스팟', '휴식', '힐링', '사계절', '치유']",0.0,"['포토', '스팟']",1.0,"['휴식', '힐링', '치유']"
캣츠앤독스,1,['동반'],1.0,['동반'],0.0,
쿠키네,1,['동반'],1.0,['동반'],0.0,
쿠킹독,1,['동반'],1.0,['동반'],0.0,
큰바리메오름,1,"['경관', '커플', '자연', '휴식', '친구', '힐링', '사계절']",0.0,['커플'],1.0,"['커플', '친구', '휴식', '힐링']"
키아나 요가,1,"['힐링', '해변']",1.0,['해변'],1.0,['힐링']
탑동해변공연장,1,"['커플', '맑음', '친구', '부모', '어린이', '해변', '여름']",0.0,"['맑음', '해변', '여름', '커플']",1.0,"['커플', '친구', '맑음', '부모', '어린이', '여름']"
태웃개,1,"['경관', '자연', '어린이', '여름']",0.0,['여름'],1.0,"['어린이', '여름']"
태흥포구,1,"['경관', '커플', '자연', '휴식', '친구', '힐링', '부모', '해변']",0.0,"['해변', '커플']",1.0,"['커플', '친구', '휴식', '힐링', '부모']"
토끼섬,1,"['경관', '커플', '자연', '맑음', '휴식', '친구', '부모', '여름']",0.0,"['맑음', '여름', '커플']",1.0,"['커플', '친구', '맑음', '휴식', '부모', '여름']"
톨칸이,1,"['경관', '포토', '커플', '자연', '스팟', '친구', '해변']",1.0,"['포토', '스팟', '해변', '커플']",0.0,"['커플', '친구']"
통오름,1,"['경관', '포토', '커플', '자연', '스팟', '휴식', '친구', '치유']",0.0,"['포토', '스팟', '커플']",1.0,"['커플', '친구', '휴식', '치유']"
튼튼동물병원,1,['동반'],1.0,['동반'],0.0,
파파빌레,1,"['경관', '자연', '부모', '치유']",0.0,,1.0,"['부모', '치유']"
펫마마스푸드,1,['동반'],1.0,['동반'],0.0,
펫소풍,1,['동반'],1.0,['동반'],0.0,
평대리해변,1,"['경관', '포토', '자연', '맑음', '스팟', '해변', '여름']",1.0,"['포토', '스팟', '맑음', '해변', '여름']",0.0,"['맑음', '여름']"
평대해변,1,"['경관', '포토', '커플', '자연', '스팟', '친구', '해변', '여름']",1.0,"['포토', '스팟', '해변', '여름', '커플']",0.0,"['커플', '친구', '여름']"
폴개협동조합,1,"['관광', '치유']",0.0,['관광'],1.0,"['치유', '관광']"
표선세화해안도로,1,"['친구', '해변', '여름']",1.0,"['해변', '여름']",1.0,"['친구', '여름']"
필코 스튜디오,1,"['맑음', '어린이']",0.0,['맑음'],1.0,"['맑음', '어린이']"
하고수동해변,1,"['경관', '커플', '자연', '맑음', '휴식', '친구', '힐링', '해변', '여름']",0.0,"['맑음', '해변', '여름', '커플']",1.0,"['커플', '친구', '맑음', '휴식', '힐링', '여름']"
하늘오름펜션,1,['동반'],1.0,['동반'],0.0,
하도리 철새도래지,1,"['경관', '포토', '자연', '맑음', '스팟', '해변']",1.0,"['포토', '스팟', '맑음', '해변']",0.0,['맑음']
하도어촌체험마을,1,"['경관', '포토', '스팟', '관광']",1.0,"['포토', '스팟', '관광']",0.0,['관광']
한담해변,1,"['경관', '포토', '커플', '자연', '맑음', '스팟', '해변', '여름']",1.0,"['포토', '스팟', '맑음', '해변', '여름', '커플']",0.0,"['커플', '맑음', '여름']"
한라동물종합병원,1,['동반'],1.0,['동반'],0.0,
한라산 아래 첫 마을,1,"['경관', '포토', '스팟', '어린이', '관광']",1.0,"['포토', '스팟', '관광']",0.0,"['어린이', '관광']"
한라산국립공원,1,"['경관', '포토', '자연', '스팟', '친구', '사계절']",1.0,"['포토', '스팟']",0.0,['친구']
한라산영실코스,1,"['경관', '포토', '커플', '자연', '스팟', '친구', '부모', '사계절']",1.0,"['포토', '스팟', '커플']",1.0,"['커플', '친구', '부모']"
한라생태숲,1,"['경관', '커플', '자연', '맑음', '휴식', '친구', '힐링', '부모', '어린이', '관광지', '관광', '무장애']",0.0,"['관광', '관광지', '맑음', '무장애', '커플']",1.0,"['커플', '친구', '맑음', '휴식', '힐링', '부모', '어린이', '관광']"
한라수목원,1,"['경관', '자연', '맑음', '휴식', '힐링', '부모', '어린이', '관광지', '여름', '관광', '무장애']",0.0,"['관광', '관광지', '맑음', '무장애', '여름']",1.0,"['맑음', '휴식', '힐링', '부모', '어린이', '여름', '관광']"
한라의향기,1,"['경관', '자연']",0.0,,0.0,
한림공원,1,"['맑음', '휴식', '힐링', '어린이', '관광지', '관광', '무장애', '동반']",1.0,"['관광', '동반', '관광지', '맑음', '무장애']",1.0,"['맑음', '휴식', '힐링', '어린이', '관광']"
한림동물병원,1,['동반'],1.0,['동반'],0.0,
한림항,1,['맑음'],1.0,['맑음'],1.0,['맑음']
한형수정원,1,"['경관', '포토', '자연', '스팟', '힐링', '관광지', '관광']",1.0,"['포토', '스팟', '관광', '관광지']",0.0,"['힐링', '관광']"
함덕백사장 & 서우봉,1,"['경관', '커플', '자연', '맑음', '친구', '부모', '어린이', '해변', '여름']",0.0,"['맑음', '해변', '여름', '커플']",1.0,"['커플', '친구', '맑음', '부모', '어린이', '여름']"
함덕카페거리,1,"['커플', '여름']",1.0,"['여름', '커플']",1.0,"['커플', '여름']"
해거름전망대,1,"['경관', '포토', '맑음', '스팟']",1.0,"['포토', '스팟', '맑음']",0.0,['맑음']
해맑은동물병원,1,['동반'],1.0,['동반'],0.0,
해맞이해안로,1,"['경관', '커플', '자연', '맑음', '해변']",1.0,"['맑음', '해변', '커플']",0.0,"['커플', '맑음']"
해품은체험농장,1,"['맑음', '친구', '부모', '어린이', '관광']",0.0,"['관광', '맑음']",1.0,"['친구', '맑음', '부모', '어린이', '관광']"
허브동산 미디어 파사드 (media facade),1,"['커플', '관광지', '여름', '관광']",1.0,"['관광', '관광지', '여름', '커플']",0.0,"['커플', '여름', '관광']"
현사포구,1,"['경관', '커플', '자연', '친구', '일몰']",0.0,['커플'],1.0,"['커플', '친구']"
협재굴(한림공원),1,"['경관', '포토', '자연', '스팟', '부모', '관광', '무장애']",1.0,"['포토', '스팟', '관광', '무장애']",0.0,"['부모', '관광']"
협재포구,1,"['경관', '커플', '자연', '맑음', '친구', '해변']",1.0,"['맑음', '해변', '커플']",1.0,"['커플', '친구', '맑음']"
형제섬,1,"['경관', '포토', '커플', '자연', '스팟', '친구', '관광', '무장애', '일몰']",1.0,"['포토', '스팟', '관광', '무장애', '커플']",0.0,"['커플', '친구', '관광']"
형제해안도로,1,"['맑음', '해변']",1.0,"['맑음', '해변']",0.0,['맑음']
형제해안로전망대,1,"['경관', '포토', '커플', '맑음', '스팟', '휴식', '친구', '힐링', '부모', '어린이', '해변']",0.0,"['포토', '스팟', '맑음', '해변', '커플']",1.0,"['커플', '친구', '맑음', '휴식', '힐링', '부모', '어린이']"
황금굴(한림공원),1,"['경관', '포토', '자연', '스팟', '친구', '부모', '어린이', '여름', '관광', '무장애']",1.0,"['포토', '스팟', '관광', '무장애', '여름']",1.0,"['친구', '부모', '어린이', '여름', '관광']"
황우지해안,1,"['경관', '포토', '커플', '자연', '맑음', '스팟', '친구', '해변', '여름']",1.0,"['포토', '스팟', '맑음', '해변', '여름', '커플']",0.0,"['커플', '친구', '맑음', '여름']"
효명사,1,"['경관', '포토', '스팟', '휴식', '힐링']",1.0,"['포토', '스팟']",1.0,"['휴식', '힐링']"
후포해변,1,"['경관', '포토', '자연', '스팟', '해변']",1.0,"['포토', '스팟', '해변']",0.0,
휘닉스 아일랜드 제주,1,"['어린이', '관광', '무장애', '동반']",1.0,"['관광', '동반', '무장애']",0.0,"['어린이', '관광']"
휴애리 자연생활공원,1,"['경관', '자연', '맑음', '휴식', '힐링', '어린이', '관광지', '관광', '무장애', '동반']",1.0,"['관광', '동반', '관광지', '맑음', '무장애']",1.0,"['맑음', '휴식', '힐링', '어린이', '관광']"
